pid,formatId,dateUploaded,datasource,scoreOverall,scoreFindable,scoreAccessible,scoreInteroperable,scoreReusable,obsoletes,obsoletedBy,sequenceId
doi:10.18739/A2N80T,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T17:05:55.249Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2QP6V,,urn:uuid:43791208-959f-4b83-b023-5240c644036d
doi:10.18739/A21J7N,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T16:27:34.892Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2H618,,urn:uuid:294cde4c-1853-4805-8b5a-f0a905dda0b4
doi:10.18739/A2S234,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T17:04:06.939Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2061M,,urn:uuid:acd41900-1706-4367-adf0-0d76b3216a13
doi:10.18739/A2VR6S,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T18:52:16.946Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2J62Z,,urn:uuid:166be277-4c1e-47c5-8e39-2b3de95a6743
doi:10.18739/A2MB9M,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T19:30:01.675Z,urn:node:ARCTIC,0.43589744,0.79,0.43,0.12,0.2,doi:10.18739/A24S8C,doi:10.18739/A2X63B580,urn:uuid:32c9a6dd-b764-4af9-9ae0-f281f0907105
urn:uuid:51684612-c330-4e2b-9e6c-d039fee8455d,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T18:14:22.804Z,urn:node:ARCTIC,0.46153846,0.86,0.43,0.12,0.2,urn:uuid:de390425-cd7f-4028-a3de-39b88e25ab0f,urn:uuid:6ca9c75a-1618-4dc7-a1cc-717911464d14,urn:uuid:71715163-cc7b-43f4-8ff0-cb94ac203e04
doi:10.18739/A2HJ8C,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T17:55:26.483Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2MW5M,,urn:uuid:d92e8217-c09f-4071-a255-fd6648e4dffc
doi:10.18739/A2722S,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T19:46:44.252Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2SP7V,,urn:uuid:4d64c37e-096f-4716-b204-4a7d946abd2d
doi:10.18739/A2KC07,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T20:43:03.821Z,urn:node:ARCTIC,0.7894737,0.82,0.57,1.0,0.73,urn:uuid:c91f0f14-99a7-433f-ba58-87b80cdb46ae,doi:10.18739/A25R9Q,urn:uuid:c91f0f14-99a7-433f-ba58-87b80cdb46ae
doi:10.18739/A2JB8M,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T22:30:29.302Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2Z62P,,urn:uuid:be8d350c-03e1-4fa1-a9b0-e20eae0b551a
doi:10.18739/A2ZJ71,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T20:22:27.418Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2DC8Q,,urn:uuid:6fd90b1b-dfea-4b7e-8a64-0cca5a92c4cc
doi:10.18739/A29V43,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T21:31:50.217Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2PP7X,,urn:uuid:f2a304dc-6977-4c33-a99e-7cac0e51d673
urn:uuid:994d56fc-6c88-4054-8138-dac1aa95c4de,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T19:57:36.765Z,urn:node:ARCTIC,0.70731705,0.86,0.57,0.67,0.64,urn:uuid:4449897f-a946-4f4f-99e8-1c9e823724c8,doi:10.18739/A2TV6H,arctic-data.13947.1
doi:10.18739/A2QZ4V,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T01:51:29.416Z,urn:node:ARCTIC,0.7714286,0.75,0.57,1.0,0.73,urn:uuid:57564df0-0856-4d12-a9b5-8460502cc64f,doi:10.18739/A2126F,urn:uuid:57564df0-0856-4d12-a9b5-8460502cc64f
doi:10.18739/A23C0W,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T20:25:49.195Z,urn:node:ARCTIC,0.825,0.92,0.57,1.0,0.73,doi:10.18739/A2V22C,doi:10.18739/A2ZK0Q,urn:uuid:2cfbe8c5-0655-4c7b-acb7-78dcc3e64077
doi:10.18739/A2WN7F,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T23:05:31.744Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2M048,,urn:uuid:59686529-c671-4647-822b-bde64ef0c2f9
doi:10.18739/A20B91,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T00:43:58.377Z,urn:node:ARCTIC,0.7714286,0.75,0.57,1.0,0.73,urn:uuid:319dc739-d804-40be-b86a-1e395f6f8dfd,doi:10.18739/A2V846,urn:uuid:319dc739-d804-40be-b86a-1e395f6f8dfd
urn:uuid:140e75df-f6bd-4992-8802-b70297f59b65,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T22:36:12.914Z,urn:node:ARCTIC,0.7380952,0.93,0.57,0.67,0.64,urn:uuid:0c072b95-3ead-45f2-8797-357dd564c072,urn:uuid:fcba5b04-dcc4-471b-a8e7-d5d5c33cb68d,arctic-data.14037.1
doi:10.18739/A24504,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T00:59:49.973Z,urn:node:ARCTIC,0.61764705,0.75,0.57,0.67,0.5,urn:uuid:671a9647-2179-44cd-a06a-514c18b19c05,doi:10.18739/A2H26S,urn:uuid:b906a021-f183-4d4e-9126-ac3220adc6cb
doi:10.18739/A2M51V,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T06:54:43.270Z,urn:node:ARCTIC,0.825,0.92,0.57,1.0,0.73,urn:uuid:e41a2620-6f0c-4153-8cbc-0c3cc13291f8,doi:10.18739/A2J831,urn:uuid:e41a2620-6f0c-4153-8cbc-0c3cc13291f8
urn:uuid:a3e9bc99-54eb-424f-a491-b59c141d8aac,eml://ecoinformatics.org/eml-2.1.1,2017-08-08T22:00:23.777Z,urn:node:ARCTIC,0.65,0.86,0.57,0.67,0.4,urn:uuid:4c71edaf-7948-47d6-ac5b-267d74b03dd0,urn:uuid:e442e003-f455-4cbb-83e6-c1f377c5c39f,arctic-data.13809.1
urn:uuid:e442e003-f455-4cbb-83e6-c1f377c5c39f,eml://ecoinformatics.org/eml-2.1.1,2017-08-08T22:30:42.495Z,urn:node:ARCTIC,0.65,0.86,0.57,0.67,0.4,urn:uuid:a3e9bc99-54eb-424f-a491-b59c141d8aac,urn:uuid:4cefadbd-82cc-4d3a-977b-c83ad0af230e,arctic-data.13809.1
urn:uuid:ec88ba01-d75e-44a1-a997-ad040ccc10f3,eml://ecoinformatics.org/eml-2.1.1,2017-08-09T22:48:03.527Z,urn:node:ARCTIC,0.75609756,0.93,0.57,0.78,0.64,arctic-data.14067.1,urn:uuid:d91f8a71-1ee5-4a5d-a394-88c4b5b524f0,arctic-data.14067.1
doi:10.18739/A2RB9V,eml://ecoinformatics.org/eml-2.1.1,2017-08-10T22:08:52.002Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2DS5Q,urn:uuid:4b55fedb-1c12-4ced-be0f-2ae65867c953,urn:uuid:e11c2ccd-099d-4afa-925e-45b22c5c63f2
doi:10.18739/A2HV4Z,eml://ecoinformatics.org/eml-2.1.1,2017-08-10T17:02:30.134Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2904G,doi:10.18739/A2Z60C27R,urn:uuid:46803b91-8402-4335-8b8d-aba76e8fbe49
doi:10.18739/A2FV4B,eml://ecoinformatics.org/eml-2.1.1,2017-08-11T19:33:32.316Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A23G8Z,,urn:uuid:972d40da-2d95-42fc-b426-8a2fff0e262d
doi:10.18739/A2KN68,eml://ecoinformatics.org/eml-2.1.1,2017-08-11T00:32:51.882Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A20P7Q,,urn:uuid:883d3371-08dc-4264-8262-d1c582718a4c
doi:10.18739/A24J8Z,eml://ecoinformatics.org/eml-2.1.1,2017-08-10T19:59:11.969Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A22G8N,,urn:uuid:d9f8ebb7-732b-4364-91d3-20dd02ec240b
doi:10.18739/A2SC03,eml://ecoinformatics.org/eml-2.1.1,2017-08-10T16:35:33.556Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2560S,doi:10.18739/A2PN8XG0D,urn:uuid:08c1cfd1-0a21-478e-916b-3fd76514e82a
doi:10.18739/A22N6M,eml://ecoinformatics.org/eml-2.1.1,2017-08-11T23:23:54.728Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2JK7N,,urn:uuid:6fb8428c-68b4-4ec6-a82f-e98a05c5ea78
doi:10.18739/A20V49,eml://ecoinformatics.org/eml-2.1.1,2017-08-10T21:39:01.447Z,urn:node:ARCTIC,0.7804878,0.93,0.57,0.89,0.64,urn:uuid:c1aa82d2-f4c8-4d03-af9e-893f941d1aff,doi:10.18739/A2781G,arctic-data.13963.1
urn:uuid:b0b9db53-7b5f-4a69-a1e4-8f43aa27e710,eml://ecoinformatics.org/eml-2.1.1,2017-08-14T19:02:18.723Z,urn:node:ARCTIC,0.43589744,0.86,0.29,0.12,0.2,,urn:uuid:ef9b427e-d362-45e1-af79-a6b4c4db2fa8,urn:uuid:b0b9db53-7b5f-4a69-a1e4-8f43aa27e710
doi:10.18739/A2DZ42,eml://ecoinformatics.org/eml-2.1.1,2017-08-14T17:21:27.451Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2B04S,,urn:uuid:09aaf0a2-b16c-4431-a0d8-1b73a6554d93
urn:uuid:5c9d8417-0837-4443-9a47-89d48e5a2480,eml://ecoinformatics.org/eml-2.1.1,2017-08-14T22:56:47.716Z,urn:node:ARCTIC,0.46153846,0.86,0.43,0.12,0.2,urn:uuid:1b482811-a922-468c-bd89-ca9fb0afa47e,urn:uuid:8b4bb9c0-db9b-48c1-940d-15305091b775,urn:uuid:df8f80e7-680a-40f7-b9a3-150cf4d20926
doi:10.18739/A2NF9Z,eml://ecoinformatics.org/eml-2.1.1,2017-08-14T20:55:48.913Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A21K8C,,urn:uuid:74916955-b626-4f57-b01b-3fc719d0a154
doi:10.18739/A29512,eml://ecoinformatics.org/eml-2.1.1,2017-08-14T17:38:58.004Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2MG8M,,urn:uuid:258ebc39-36e5-4e03-9c59-7766a438a03c
doi:10.18739/A2S51D,eml://ecoinformatics.org/eml-2.1.1,2017-08-14T20:24:29.916Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2WS52,,urn:uuid:317272c0-94b5-4b9d-9dde-ac3bbaf212d3
urn:uuid:ef9b427e-d362-45e1-af79-a6b4c4db2fa8,eml://ecoinformatics.org/eml-2.1.1,2017-08-14T19:17:08.940Z,urn:node:ARCTIC,0.46153846,0.86,0.43,0.12,0.2,urn:uuid:b0b9db53-7b5f-4a69-a1e4-8f43aa27e710,urn:uuid:08cb0d5c-7e0f-4c6e-8e71-7a69b1132e59,urn:uuid:b0b9db53-7b5f-4a69-a1e4-8f43aa27e710
doi:10.18739/A21N69,eml://ecoinformatics.org/eml-2.1.1,2017-08-14T19:03:28.243Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2V032,,urn:uuid:7bfc8180-fdf0-49ec-a28a-78517936d919
urn:uuid:4449897f-a946-4f4f-99e8-1c9e823724c8,eml://ecoinformatics.org/eml-2.1.1,2017-08-14T21:59:03.162Z,urn:node:ARCTIC,0.70731705,0.86,0.57,0.67,0.64,urn:uuid:cdd15d64-6ffd-4d06-9af5-e459178c4909,urn:uuid:994d56fc-6c88-4054-8138-dac1aa95c4de,arctic-data.13947.1
urn:uuid:027e27d4-f3ef-4d8c-a1a9-2662957c5fa3,eml://ecoinformatics.org/eml-2.1.1,2017-08-15T22:53:20.872Z,urn:node:ARCTIC,0.46153846,0.86,0.43,0.12,0.2,urn:uuid:102c8303-77eb-48c9-92fc-de52abd69f4a,doi:10.18739/A2F47GV07,urn:uuid:f438a8d5-7965-4ca2-aad6-88f694e5afe5
urn:uuid:102c8303-77eb-48c9-92fc-de52abd69f4a,eml://ecoinformatics.org/eml-2.1.1,2017-08-15T22:40:32.325Z,urn:node:ARCTIC,0.46153846,0.86,0.43,0.12,0.2,urn:uuid:478b7fc5-df07-40f5-926c-48cc538aa22d,urn:uuid:027e27d4-f3ef-4d8c-a1a9-2662957c5fa3,urn:uuid:f438a8d5-7965-4ca2-aad6-88f694e5afe5
doi:10.18739/A2JJ8P,eml://ecoinformatics.org/eml-2.1.1,2017-08-16T20:57:33.111Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2NW35,,urn:uuid:4d1363f1-c0d1-4132-93b1-1f500b6a7425
doi:10.18739/A2SZ4G,eml://ecoinformatics.org/eml-2.1.1,2017-08-16T19:32:42.248Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2S33G,,urn:uuid:fe3b754a-3391-49d8-86b8-3ab6c5d44fc2
doi:10.18739/A2ZR6Q,eml://ecoinformatics.org/eml-2.1.1,2017-08-15T22:13:57.300Z,urn:node:ARCTIC,0.7804878,0.86,0.57,0.89,0.73,urn:uuid:2f86c022-4117-4344-9e0b-30bcdbf2d29f,doi:10.18739/A29C6S17C,urn:uuid:1570fb91-69e8-4c1d-9b9a-292edb5820af
doi:10.18739/A2DR5C,eml://ecoinformatics.org/eml-2.1.1,2017-08-16T20:57:23.836Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2TG9V,,urn:uuid:9fc4e85f-b1a9-46c0-95ba-16b801fedcae
doi:10.18739/A2KF8Z,eml://ecoinformatics.org/eml-2.1.1,2017-08-16T16:36:57.975Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A22G91,,urn:uuid:1ee86b24-836d-41fe-9b2c-5772498ddd4b
doi:10.18739/A2580G,eml://ecoinformatics.org/eml-2.1.1,2017-08-16T21:33:55.291Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2WD0C,,urn:uuid:ec03b329-6336-444c-9a76-199d13911de8
doi:10.18739/A2XR51,eml://ecoinformatics.org/eml-2.1.1,2017-08-16T18:55:39.814Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2FS7S,,urn:uuid:8d5d3de2-8167-427d-9ef7-906379e586cd
urn:uuid:9caaabf6-f509-4d47-9286-4d5be7639e9f,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T00:24:06.230Z,urn:node:ARCTIC,0.46153846,0.86,0.43,0.12,0.2,urn:uuid:8b4bb9c0-db9b-48c1-940d-15305091b775,urn:uuid:242d194f-a288-4e6a-80eb-53fbd98c422a,urn:uuid:df8f80e7-680a-40f7-b9a3-150cf4d20926
doi:10.18739/A2923S,eml://ecoinformatics.org/eml-2.1.1,2017-08-16T21:33:17.975Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2K03K,,urn:uuid:52aef10b-f49e-400a-b100-fae69dfacb43
doi:10.18739/A20J7B,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T18:50:02.691Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A21629,,urn:uuid:cb7f02f1-cf99-491d-9775-5a0300e775b7
doi:10.18739/A2CR6F,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T17:55:03.463Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2G61Z,,urn:uuid:cd817fab-130f-4b8c-8fa9-d417a067199a
urn:uuid:8d98e442-1fc5-4d91-94ca-c4039cbe76be,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T21:30:29.125Z,urn:node:ARCTIC,0.46153846,0.86,0.43,0.12,0.2,urn:uuid:cf8576c7-595a-4774-b275-0e979152f7eb,doi:10.18739/A25Q4RM52,urn:uuid:7dcb3af6-7f3e-42b9-8278-6fca1f991fd1
doi:10.18739/A2GJ69,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T19:32:56.868Z,urn:node:ARCTIC,0.43589744,0.79,0.43,0.12,0.2,doi:10.18739/A2135D,doi:10.18739/A21Z41T38,urn:uuid:be41cdb1-3a73-4e38-843c-d7708c112663
doi:10.18739/A28V4S,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T22:33:43.991Z,urn:node:ARCTIC,0.41025642,0.71,0.43,0.12,0.2,doi:10.18739/A26896,doi:10.18739/A29Z90B5X,urn:uuid:8a00b20f-4b81-4d1c-9938-f78b7149c8dd
doi:10.18739/A2DN73,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T22:27:19.089Z,urn:node:ARCTIC,0.41025642,0.71,0.43,0.12,0.2,doi:10.18739/A20K69,doi:10.18739/A25Z58,urn:uuid:c7aaeb4b-1516-4926-b7df-b3c0e08a85f5
urn:uuid:6ca9c75a-1618-4dc7-a1cc-717911464d14,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T22:44:33.732Z,urn:node:ARCTIC,0.46153846,0.86,0.43,0.12,0.2,urn:uuid:51684612-c330-4e2b-9e6c-d039fee8455d,urn:uuid:215a5a4c-f94f-4bf7-b760-ee018f43e895,urn:uuid:71715163-cc7b-43f4-8ff0-cb94ac203e04
doi:10.18739/A2TV54,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T20:23:28.653Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2304M,,urn:uuid:ca64b5fa-21ec-49d1-a202-74abb275d177
doi:10.18739/A2BV5S,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T19:45:27.206Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A24W58,,urn:uuid:b33c7736-2552-4a13-ac1f-24e915185b84
doi:10.18739/A2623V,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T21:32:13.786Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2BG9H,,urn:uuid:fbfcb558-51cf-490e-abb2-a074ea047393
doi:10.18739/A2HC0M,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T00:04:50.163Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2403J,,urn:uuid:fc6693c6-a3a2-46d4-bb4f-ddc24e15d119
doi:10.18739/A25526,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T22:56:38.518Z,urn:node:ARCTIC,0.7894737,0.82,0.57,1.0,0.73,urn:uuid:757aaffb-79f7-4ba5-ac4b-9e516aca6b23,doi:10.18739/A2KV7Q,urn:uuid:757aaffb-79f7-4ba5-ac4b-9e516aca6b23
doi:10.18739/A2Q224,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T21:21:16.681Z,urn:node:ARCTIC,0.825,0.92,0.57,1.0,0.73,urn:uuid:b7dcd582-b179-416a-bc9a-29af297db896,doi:10.18739/A2VR8J,urn:uuid:b7dcd582-b179-416a-bc9a-29af297db896
doi:10.18739/A2VN6R,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T01:50:58.672Z,urn:node:ARCTIC,0.825,0.92,0.57,1.0,0.73,urn:uuid:4ec3d9da-8c69-477c-bebc-90d7d3f13e6f,doi:10.18739/A2K539,urn:uuid:4ec3d9da-8c69-477c-bebc-90d7d3f13e6f
doi:10.18739/A2CN6D,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T00:29:17.783Z,urn:node:ARCTIC,0.7714286,0.75,0.57,1.0,0.73,urn:uuid:7e53edf2-3649-4364-9738-dea6ac34e9c4,doi:10.18739/A2W82R,urn:uuid:7e53edf2-3649-4364-9738-dea6ac34e9c4
doi:10.18739/A2P52V,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T22:51:57.122Z,urn:node:ARCTIC,0.825,0.92,0.57,1.0,0.73,urn:uuid:90af9143-d810-4249-becb-f501b8d8a58e,doi:10.18739/A2M828,urn:uuid:90af9143-d810-4249-becb-f501b8d8a58e
doi:10.18739/A2R22F,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T19:11:37.887Z,urn:node:ARCTIC,0.825,0.92,0.57,1.0,0.73,doi:10.18739/A2KZ2V,doi:10.18739/A2GF9D,urn:uuid:b5484fe6-4c1b-4620-8d00-3f479f055e10
doi:10.18739/A21B9B,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T23:04:45.737Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2RP7J,,urn:uuid:a729fba3-b88d-45f6-abd0-4355466bec94
doi:10.18739/A2FJ8R,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T21:50:59.374Z,urn:node:ARCTIC,0.825,0.92,0.57,1.0,0.73,urn:uuid:d4a7a208-1dea-4036-92ee-61d8728759bf,doi:10.18739/A2QZ70,urn:uuid:d4a7a208-1dea-4036-92ee-61d8728759bf
doi:10.18739/A27V5V,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T00:51:34.223Z,urn:node:ARCTIC,0.7714286,0.75,0.57,1.0,0.73,urn:uuid:42690640-4d60-44b6-bf92-c48f3d70f9b3,doi:10.18739/A21Z6D,urn:uuid:42690640-4d60-44b6-bf92-c48f3d70f9b3
doi:10.18739/A2RV44,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T23:36:55.532Z,urn:node:ARCTIC,0.7714286,0.75,0.57,1.0,0.73,urn:uuid:473c2763-675a-4c90-b085-b3189d48ac07,doi:10.18739/A2X84T,urn:uuid:473c2763-675a-4c90-b085-b3189d48ac07
doi:10.18739/A2N52J,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T23:53:10.542Z,urn:node:ARCTIC,0.7714286,0.75,0.57,1.0,0.73,urn:uuid:f907c657-98f5-4dba-b000-4b091d063b1a,doi:10.18739/A2C823,urn:uuid:f907c657-98f5-4dba-b000-4b091d063b1a
doi:10.18739/A22B88,eml://ecoinformatics.org/eml-2.1.1,2017-08-17T22:06:45.650Z,urn:node:ARCTIC,0.825,0.92,0.57,1.0,0.73,doi:10.18739/A2N515,doi:10.18739/A2653W,urn:uuid:f7c1937a-bad2-40ea-8a0b-1c3173e7f965
doi:10.18739/A2PZ35,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T18:04:27.920Z,urn:node:ARCTIC,0.7894737,0.82,0.57,1.0,0.73,doi:10.18739/A2GF9D,doi:10.18739/A26G0V,urn:uuid:b5484fe6-4c1b-4620-8d00-3f479f055e10
urn:uuid:d876bcdb-af1f-4477-8c32-a781c93f431a,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T19:17:04.752Z,urn:node:ARCTIC,0.46153846,0.86,0.43,0.12,0.2,urn:uuid:4d6a6ed7-c30f-4398-b86c-147346acdbb4,urn:uuid:c273d02d-f6ff-4f2b-99af-bfc3bb5d0f1c,urn:uuid:3b48c4a8-dd21-46e3-a558-405a3932d6db
doi:10.18739/A26Z46,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T17:30:42.752Z,urn:node:ARCTIC,0.825,0.92,0.57,1.0,0.73,urn:uuid:c63b4511-e249-4a30-94f1-4ebd2ee3654d,urn:uuid:10fdfe91-7e6b-4a43-ae9e-8d0f588f6c1a,urn:uuid:e7eeacf0-c26c-4904-a262-4af3b2a8572a
doi:10.18739/A2GF9D,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T16:22:58.497Z,urn:node:ARCTIC,0.7894737,0.82,0.57,1.0,0.73,doi:10.18739/A2R22F,doi:10.18739/A2PZ35,urn:uuid:b5484fe6-4c1b-4620-8d00-3f479f055e10
doi:10.18739/A2MZ3J,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T23:04:59.794Z,urn:node:ARCTIC,0.45,0.8,0.43,0.12,0.2,doi:10.18739/A25916,doi:10.18739/A2D50FZ0J,urn:uuid:aa9feb58-ae72-4c63-bc1e-f0cae8373eb0
urn:uuid:512e5319-b968-4195-9818-e930ee7ef0e0,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T18:38:51.316Z,urn:node:ARCTIC,0.46153846,0.86,0.43,0.12,0.2,urn:uuid:08cb0d5c-7e0f-4c6e-8e71-7a69b1132e59,doi:10.18739/A2W533,urn:uuid:b0b9db53-7b5f-4a69-a1e4-8f43aa27e710
urn:uuid:801ac067-8846-4b5c-bb28-b7400c4f5a8f,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T19:11:07.999Z,urn:node:ARCTIC,0.46153846,0.86,0.43,0.12,0.2,urn:uuid:91c2fecc-ff8b-4218-8c63-06972522e4c7,urn:uuid:76911c16-7d01-4d68-9d33-64538187945a,urn:uuid:f9a973af-f06e-475c-9c86-5b3d379fc514
urn:uuid:4ed68295-7c93-4cce-aaf4-459c12b5acd6,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T18:43:23.102Z,urn:node:ARCTIC,0.43589744,0.79,0.43,0.12,0.2,urn:uuid:e041bd2e-c697-42d8-aaeb-79b3c6b79d37,doi:10.18739/A24Q7QQ7S,urn:uuid:9265c446-fd5d-4718-ae8e-62cd173a3acb
urn:uuid:d91f8a71-1ee5-4a5d-a394-88c4b5b524f0,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T18:09:57.542Z,urn:node:ARCTIC,0.75609756,0.93,0.57,0.78,0.64,urn:uuid:ec88ba01-d75e-44a1-a997-ad040ccc10f3,doi:10.18739/A2NJ90,arctic-data.14067.1
doi:10.18739/A2BN5Q,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T17:15:46.382Z,urn:node:ARCTIC,0.825,0.92,0.57,1.0,0.73,urn:uuid:cdcbda1d-e421-4c85-a23e-08389a551ae2,doi:10.18739/A27C2W,urn:uuid:cdcbda1d-e421-4c85-a23e-08389a551ae2
doi:10.18739/A20819,eml://ecoinformatics.org/eml-2.1.1,2017-08-19T00:28:32.441Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A2Z331,,urn:uuid:0691f7b8-a165-4ba3-8ddc-5aff460c19d7
doi:10.18739/A2XF82,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T20:52:33.528Z,urn:node:ARCTIC,0.475,0.87,0.43,0.12,0.2,doi:10.18739/A28D15,,urn:uuid:35e073fc-1cf3-4266-980c-028c52ab9c78
doi:10.18739/A2RR77,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T23:00:55.064Z,urn:node:ARCTIC,0.45,0.8,0.43,0.12,0.2,doi:10.18739/A21M0P,doi:10.18739/A28G8FJ02,urn:uuid:a5d8e24f-803b-4a40-b7cd-7005de41eada
urn:uuid:2e3f4b1d-21be-43ca-b342-7095f5cdef29,eml://ecoinformatics.org/eml-2.1.1,2017-08-18T22:27:07.402Z,urn:node:ARCTIC,0.46153846,0.86,0.43,0.12,0.2,urn:uuid:215a5a4c-f94f-4bf7-b760-ee018f43e895,doi:10.18739/A2RC0S,urn:uuid:71715163-cc7b-43f4-8ff0-cb94ac203e04
